rank_emul	rank_star	rank_outdeg	rank_tweet	pagerank	sumMnei
4953	3198	12459	9947	5827	12929
4954	7036	2800	5680	4858	1758
4955	8190	6369	3227	10418	4421
4956	4630	1232	6303	2980	954
4957	7583	2911	1025	2596	3698
4958	3788	1855	8233	1265	1993
4959	3619	4434	4140	1378	6194
4960	6179	9974	7424	5119	12762
4961	7856	4232	10918	5006	8028
4962	9907	6498	1427	10985	7496
4963	5659	6131	11205	6562	10192
4964	5056	6592	958	7052	10279
4965	9122	7340	12057	6511	10996
4966	7599	3344	6664	3734	4968
4967	10720	7156	8510	10527	5797
4968	6772	3615	7762	6788	7201
4969	4822	4047	10416	4216	7340
4970	4082	9211	10928	5352	12570
4971	7177	4441	6695	4962	5312
4972	5017	12474	12674	5605	12933
4973	5909	5669	2792	8020	7145
4974	11331	8503	5729	12691	7054
4975	11153	9912	8119	10214	10869
4976	9935	10609	9592	10254	10912
4977	4013	3955	4427	3713	7266
4978	7163	5014	6671	4993	3677
4979	4665	8225	10740	6894	10799
4980	4600	3025	3395	3776	2796
4981	4291	11746	11323	7526	12203
4982	4269	6790	3309	2665	10860
4983	8344	7709	3769	10411	8735
4984	4178	1718	229	3487	1298
4985	7509	11781	9820	5623	13378
4986	2983	10582	9091	5829	12930
4987	5190	5111	5702	1916	5705
4988	7739	2710	3885	6314	3088
4989	6916	5694	5988	7723	8814
4990	3783	2122	351	3646	2047
4991	3738	4541	9774	1832	8423
4992	3423	12450	12665	5816	12918
4993	6042	13406	13375	7528	12494
4994	4063	12467	10677	5821	12924
4995	2066	2478	3211	929	2714
4996	5970	3735	5934	3618	2636
4997	4980	1327	3448	2944	1150
4998	5141	5874	9004	4322	10412
4999	9095	11999	10543	8426	11849
5000	8387	7379	11027	7855	10739
5001	6700	10544	6701	8367	11782
5002	3981	3664	12165	736	5239
5003	7744	2793	6443	6978	2142
5004	9747	8581	2960	7340	12283
5005	6484	6580	2284	5141	9730
5006	4259	5413	1762	4098	9046
5007	4461	12432	12657	5813	12916
5008	4145	7617	4240	2758	10572
5009	4581	1606	1112	3732	1499
5010	9011	3007	10845	4199	3985
5011	3733	1618	81	3850	1370
5012	5180	10616	7817	5458	12634
5013	2565	1347	4678	2625	952
5014	8922	13448	13424	9425	11505
5015	5703	7133	4008	1415	11800
5016	4989	11343	11204	7501	12179
5017	4803	1889	1098	4872	1502
5018	6939	1808	10500	1911	1450
5019	9094	10929	12163	10650	10573
5020	6794	5024	3381	8287	8032
5021	5439	3798	6343	4169	5113
5022	6948	9277	5144	9390	11315
5023	5436	2116	500	6312	2073
5024	3396	12088	12500	5716	12820
5025	7729	5936	8166	6552	9632
5026	8025	9323	1401	5307	13041
5027	12384	12616	12739	8995	11618
5028	2231	1716	476	4329	1339
5029	1934	1495	1211	2305	1156
5030	3641	1553	1390	1435	1386
5031	5838	10577	6259	7520	12470
5032	7099	4760	5582	7729	7549
5033	3505	2904	5138	2348	2639
5034	3691	11208	6999	5541	12793
5035	11000	11827	10492	9429	11360
5036	3724	3881	701	6484	2735
5037	6074	2961	6482	5055	2541
5038	3754	11638	9792	7220	11343
5039	3657	4121	10886	2544	8155
5040	3772	11417	10395	6371	12294
5041	6422	4003	7843	6807	4009
5042	5223	6843	3723	7987	9945
5043	7670	1573	9937	4303	1924
5044	10455	4295	6612	10424	3005
5045	3902	1528	2769	3133	1831
5046	3125	9713	4214	5374	10653
5047	4786	1907	9722	4032	2477
5048	4623	1719	1052	3052	1705
5049	10070	13225	9433	7515	12014
5050	5720	2694	1693	4769	2113
5051	5507	5015	3934	6819	7744
5052	6995	3973	4326	8689	5235
5053	4432	12270	11512	5835	12938
5054	8876	6825	8056	8819	10194
5055	9045	3193	10757	6629	3520
5056	1732	1365	3864	721	1020
5057	5202	11764	9264	5642	12936
5058	3997	11814	12404	4851	12764
5059	1656	1316	1435	3112	914
5060	6480	2779	2706	6893	2372
5061	5741	3237	3549	7824	1645
5062	9886	9951	6651	10236	10483
5063	7649	4224	3561	9086	4938
5064	8339	9872	10158	9695	11131
5065	3977	2320	4598	3806	2121
5066	2406	1512	4029	1705	1747
5067	8242	4672	4590	7156	6321
5068	9205	10265	6918	8355	11838
5069	5051	2001	1953	3400	1861
5070	5784	10993	5897	8310	11932
5071	4540	10410	8170	5647	12760
5072	4201	2548	1901	1828	1960
5073	7519	7170	4307	7675	10373
5074	4744	1717	608	3444	1510
5075	6336	3651	7511	3782	5752
5076	3842	1411	275	1444	1186
5077	5886	5430	3295	7951	4466
5078	7169	9352	8955	5300	12571
5079	1902	2359	5829	1534	2547
5080	3107	12103	12501	5724	12828
5081	1303	1469	1633	1623	1130
5082	9855	13272	13213	7513	12454
5083	4668	5639	3361	7106	8074
5084	4946	3627	6679	4302	3191
5085	6110	4075	7049	4712	4622
5086	8363	5351	10887	4778	9285
5087	5505	9166	5769	8929	11619
5088	8555	11901	12431	8435	11842
5089	7426	10178	6049	7394	12377
5090	8931	5752	6392	8554	8620
5091	7542	6103	6508	8064	7793
5092	7307	6591	5946	8769	10101
5093	8244	5117	5542	8690	6327
5094	3973	5557	2675	1604	3647
5095	4001	1832	947	3515	1338
5096	5330	8195	5105	5166	9955
5097	5904	3640	4142	6508	5098
5098	8812	13079	13043	7470	12407
5099	6076	6415	13079	4781	5207
5100	4068	12462	11579	7601	12298
5101	5324	2171	4149	3770	1762
5102	6992	4068	7975	6485	1729
5103	6024	7893	7946	1674	10760
5104	4694	8097	6783	6349	10853
5105	8145	7359	2346	9578	7807
5106	8144	5241	10551	5098	5057
5107	2429	1276	607	3037	875
5108	5694	11668	7603	5312	12784
5109	8528	2762	5450	4984	3859
5110	9699	10450	5067	8972	11573
5111	3746	5221	9286	4663	5537
5112	7982	3575	5287	7671	4597
5113	6338	6526	5395	7118	7855
5114	6372	4368	2315	7104	4132
5115	10926	6209	3874	8209	6908
5116	6635	7265	6037	6844	6215
5117	4985	10283	12070	5427	12602
5118	9023	12064	8825	9029	11184
5119	8133	3927	4754	6566	7038
5120	6346	11299	7005	8408	11864
5121	7357	3659	6481	3597	5729
5122	8285	11003	6490	9395	11324
5123	4559	2627	4645	3086	2801
5124	9432	5254	12532	4274	8283
5125	7746	7006	2271	7740	10688
5126	7135	12569	7645	7622	12333
5127	4198	6362	10739	2012	11404
5128	5714	2053	3350	2803	1414
5129	7667	1601	8282	6524	1182
5130	10348	11455	9754	9963	11012
5131	2511	2140	1635	3825	2071
5132	9258	12008	12469	7564	12234
5133	6801	2135	7072	4264	2382
5134	1072	1574	689	3085	1059
5135	5038	4088	10654	3221	9836
5136	1078	1143	54	2779	653
5137	1941	1284	234	2742	1132
5138	8527	11614	12338	7452	12244
5139	3667	1224	1395	3401	1031
5140	8904	8407	11901	8166	8837
5141	3869	2616	3995	3090	3083
5142	6707	7524	12117	5162	9095
5143	6936	1632	7461	4561	1141
5144	4804	4195	3070	8132	2893
5145	5081	1992	4835	3551	1173
5146	5411	9762	8979	7382	11818
5147	9462	7592	8628	9468	8739
5148	1678	1996	2477	3183	1672
5149	6254	7236	3212	1473	11214
5150	4918	4210	2513	1278	6385
5151	6417	2425	1285	6996	1823
5152	7615	8490	2826	9677	11198
5153	2258	1776	236	2672	1724
5154	4486	13488	13469	5600	13482
5155	3993	7271	6038	8060	9831
5156	8689	11584	10430	9386	11338
5157	11266	11859	11368	9366	11167
5158	7098	10137	8558	8457	11915
5159	8944	9404	4396	8927	11546
5160	7909	9947	9517	8320	11768
5161	4756	7527	3534	7250	4425
5162	5745	2369	8599	1455	3150
5163	7903	5459	2507	4915	7936
5164	9369	5294	12760	8289	6828
5165	6860	4481	8633	6361	5470
5166	5097	5131	3950	6605	8232
5167	6551	3680	7560	1988	4790
5168	8643	10954	9654	7458	12337
5169	6046	3833	6819	1019	5914
5170	2676	2765	5624	1579	6388
5171	4688	11888	7039	4128	12785
5172	6467	2630	2749	7699	2238
5173	9333	7547	11078	7295	6023
5174	7795	5090	9127	6517	6295
5175	6188	4468	4456	6612	4515
5176	6722	11947	9856	8439	11844
5177	8842	2835	11389	6715	3213
5178	4606	6472	20	10276	8744
5179	7668	4917	2410	1764	5150
5180	5444	6065	6104	2689	9872
5181	2354	1203	171	2313	920
5182	6017	7101	2273	7138	9841
5183	6383	12742	12805	8470	11917
5184	5254	2411	2657	5278	2196
5185	7237	11875	8339	7548	12338
5186	4643	2741	662	6411	3476
5187	8893	6688	2567	9822	9026
5188	2495	1376	252	1348	863
5189	8032	9611	10955	7374	12086
5190	4815	3299	1574	6400	2178
5191	8371	9927	3841	7390	12426
5192	1331	1413	995	1871	862
5193	12610	11582	12325	7510	12542
5194	740	1000	194	1812	582
5195	9360	2862	4479	6907	4133
5196	7157	2134	960	4223	1958
5197	5873	11980	9299	7506	12517
5198	9415	8241	12810	8881	6174
5199	6942	2303	189	5142	2431
5200	6377	2020	8251	809	2460
5201	4708	7845	9217	4798	11178
5202	7629	7690	5369	9201	8359
5203	5832	5696	2742	5250	3716
5204	7810	2696	3958	2735	3573
5205	3917	12719	12791	5483	13003
5206	6296	6317	6786	4637	4594
5207	9567	11662	9795	8416	11830
5208	1419	1527	664	2036	1121
5209	3325	11375	11208	5580	13474
5210	4781	2452	8066	4397	1612
5211	6226	4093	12654	3316	9338
5212	1628	2748	1131	2319	2658
5213	7077	4780	1037	8618	7586
5214	5383	11149	8681	5533	12765
5215	3370	10527	9083	5915	13009
5216	5712	7819	5222	7287	6497
5217	6312	5080	5884	7962	3636
5218	2140	13380	11931	2669	13370
5219	13322	13530	13522	12609	8414
5220	5073	2039	674	4298	1462
5221	2386	1372	10733	349	1161
5222	7107	1583	3173	3002	1409
5223	7218	5654	2579	8756	8265
5224	8360	5719	12004	6873	6443
5225	9328	2045	5246	4512	2159
5226	9933	13353	11917	7505	12475
5227	4901	1447	3988	3435	1321
5228	3903	8171	9956	5017	11442
5229	1864	1727	190	4242	1043
5230	595	2195	2	3741	1753
5231	5452	2576	2837	2243	3798
5232	6420	6860	9466	7217	8760
5233	5280	3080	1295	7094	3488
5234	5815	3054	845	4044	3379
5235	7379	1626	10937	2943	1413
5236	6429	9775	7742	5378	12583
5237	5177	1958	1929	5088	1962
5238	7620	2086	7439	3409	2278
5239	8662	2293	13339	4618	2330
5240	11814	8516	4817	9943	10992
5241	9403	6704	2839	9926	8509
5242	3521	2459	2310	2424	1657
5243	5390	12478	10684	5649	13018
5244	2836	1947	4314	798	1769
5245	4679	2461	1707	6773	2688
5246	4274	1590	3803	3000	1142
5247	6931	11371	10384	9360	11153
5248	8676	3828	2515	6854	2093
5249	1271	1457	166	3505	1284
5250	2485	1209	3133	2620	879
5251	6664	3322	3044	7910	4325
5252	2799	5284	10682	4622	9101
5253	3915	2125	622	4714	2172
5254	3168	12460	12670	5818	12920
5255	3949	8828	7349	5313	13100
5256	2457	1772	1115	3507	1455
5257	6350	2092	4337	6482	1790
5258	7096	4388	7766	6926	4398
5259	3569	2845	5238	2281	2802
5260	2538	1744	3508	1228	1457
5261	11150	3179	12502	7756	2719
5262	6407	3929	3509	7315	1778
5263	804	1525	970	1949	1021
5264	5692	9433	6842	5350	12954
5265	5309	2775	2800	4608	2620
5266	5361	8243	10760	6895	10803
5267	10275	11606	12335	7476	12190
5268	4596	7757	6301	3925	12225
5269	8155	11219	7000	9002	11215
5270	10365	12111	8366	10206	10791
5271	7940	7098	5457	8748	8477
5272	6773	10646	6078	7465	12321
5273	2256	1639	102	5293	1336
5274	6305	11950	10529	9394	11361
5275	8705	7818	7578	8760	9712
5276	5137	12094	9893	5719	13050
5277	10088	9181	5598	8930	11124
5278	6767	9718	6400	7380	12215
5279	5964	10225	7781	5420	12852
5280	6614	3228	1453	9861	2317
5281	5801	2385	836	4170	1749
5282	8187	11939	12440	9361	11172
5283	8249	7015	5792	8887	5612
5284	9164	6954	3418	8081	9736
5285	9672	12145	12517	9000	11593
5286	10681	4586	12526	8681	4093
5287	4911	2059	3073	3577	1159
5288	6229	6712	2185	4435	11576
5289	3597	2566	1287	2422	4098
5290	9943	8029	12468	9232	5133
5291	6465	2259	6458	6555	1194
5292	4721	4182	280	6658	6905
5293	2199	1467	1904	901	1247
5294	8631	10366	10216	7419	12394
5295	5291	2936	4426	4218	3073
5296	6181	12108	9896	8450	11858
5297	2253	1339	548	914	1474
5298	4655	2479	1581	6486	1839
5299	1906	3345	6433	784	6575
5300	6052	1535	4371	3311	1143
5301	7371	5928	10210	7908	5404
5302	6951	2742	4497	6572	2609
5303	1431	916	401	2042	578
5304	11242	10608	7815	9955	10874
5305	5495	1455	4132	5284	1107
5306	3801	2317	479	5090	1568
5307	6435	4720	1627	5197	3548
5308	9080	5136	7895	6325	6253
5309	5506	12633	6553	5563	13497
5310	6276	2917	7390	4311	2744
5311	7737	6018	6088	6811	9538
5312	9575	9579	3741	9691	11125
5313	8753	4753	830	4860	5513
5314	7209	3949	4017	8059	5147
5315	2263	1240	2162	2827	834
5316	3888	1780	920	4422	1425
5317	4142	6342	8398	4933	8899
5318	4753	6134	7916	5042	6847
5319	5486	3041	5251	3563	6893
5320	8252	12677	10738	9023	11642
5321	5258	4795	1253	7053	8975
5322	4782	3115	2493	6421	4142
5323	2409	1723	213	3434	1233
5324	4317	6634	991	5014	10263
5325	5539	2395	4354	2956	2772
5326	6617	12612	10718	8463	11911
5327	4522	9381	10122	7442	12112
5328	4995	11416	12279	5576	12719
5329	11898	10020	10989	9377	11336
5330	7006	11406	7012	8257	11928
5331	6897	4849	3187	9161	4581
5332	6443	8906	6811	8312	11761
5333	6835	4019	7548	6938	3752
5334	2531	1551	148	2794	1044
5335	5691	8168	12676	4228	11620
5336	11176	6241	12443	9459	8583
5337	4407	5822	8987	7851	7257
5338	6665	1894	7159	2270	1688
5339	9568	13373	13329	7491	12484
5340	2563	2225	1397	3460	2190
5341	10336	6243	7623	10281	5888
5342	4089	12049	11434	5512	12997
5343	7745	6496	1820	10601	7335
5344	6930	4923	6010	8645	4619
5345	5540	3490	1909	7304	4198
5346	2207	1132	1525	1665	740
5347	5543	1442	4603	3197	1230
5348	7622	4995	6232	4960	4513
5349	7424	3985	6064	8187	4379
5350	10435	8882	9453	8410	11755
5351	7897	5292	7325	7938	6313
5352	9383	7458	6459	6831	10948
5353	11325	11635	9791	10572	10314
5354	1149	2334	946	815	2576
5355	5902	8322	12992	4683	11674
5356	5445	2243	5029	4585	2686
5357	2662	3825	7689	1527	4085
5358	8485	9955	10164	8337	11778
5359	10060	11677	8318	10791	10497
5360	4101	4935	6399	4074	10439
5361	2608	3269	1985	4431	2328
5362	5327	2268	4568	2820	1842
5363	7954	8299	11755	7061	10171
5364	4936	5570	2078	5038	5629
5365	4155	3214	953	4355	2014
5366	5130	2046	4261	4951	1388
5367	5088	1726	3008	4320	1711
5368	4564	7994	7300	4593	11359
5369	8779	8166	8394	7899	10222
5370	2941	10295	9560	5462	12630
5371	4120	3547	4863	1939	3012
5372	8795	11862	8336	8360	11929
5373	8394	3544	3661	8608	3850
5374	6292	3059	3121	8130	1765
5375	2450	1826	612	3678	1730
5376	6067	3084	3317	8150	2024
5377	4099	8665	2562	7514	12173
5378	3935	5017	4551	4652	4277
5379	7427	3319	6018	8083	2617
5380	3683	2756	7108	3054	5824
5381	4362	2323	1310	6565	2276
5382	3790	2427	1263	6826	1558
5383	5442	4077	7629	7900	5617
5384	6257	12565	7056	5338	13039
5385	7271	4104	11699	606	2746
5386	4674	4869	2407	4895	3230
5387	5013	12838	11725	5943	13046
5388	4728	2605	2021	3731	3939
5389	8098	6609	637	10108	8150
5390	3689	3297	379	4832	3034
5391	5285	2594	3804	5020	1531
5392	2157	3924	2311	3608	3147
5393	5231	2131	1158	2952	2268
5394	7335	7618	11108	6851	10827
5395	7503	2597	7102	8114	2251
5396	6689	3223	537	5037	6207
5397	4202	2641	5343	2375	1890
5398	5052	5981	4780	5200	3815
5399	4513	12654	12756	5867	12964
5400	5344	12658	7329	7538	12364
5401	3662	1746	2450	3718	1140
5402	4970	2220	7078	4029	2863
5403	5242	1787	5286	1662	2534
5404	7291	11045	11145	5394	12789
5405	6418	4545	11267	4776	3407
5406	4696	2223	2398	6343	1400
5407	4827	2325	419	8269	1632
5408	8980	7772	6304	9556	9826
5409	12377	13408	13377	10652	10647
5410	6163	3295	7107	5023	4095
5411	7027	5226	9860	7122	5471
5412	1767	1984	441	2734	1444
5413	8089	3896	9480	3566	4614
5414	7097	7146	4643	8509	9985
5415	7275	6014	11083	7010	9088
5416	1895	2378	353	2805	2429
5417	7150	7539	8209	6686	10334
5418	7752	10643	5354	8305	9075
5419	4661	2351	4883	2616	2449
5420	8820	4128	13436	4543	4233
5421	4128	9109	8057	2697	12255
5422	5758	1602	7003	3578	926
5423	8113	6965	5440	9215	9989
5424	10104	11437	11221	9387	11402
5425	8510	5651	6834	7811	7284
5426	8329	6719	3635	9561	6156
5427	6719	11400	12272	8414	11817
5428	8543	4436	6254	8678	7110
5429	6628	4602	11546	1186	3224
5430	1633	1027	951	2619	687
5431	4689	9773	8509	5376	13148
5432	7085	2715	5736	5064	1546
5433	11365	12029	10554	10458	10786
5434	13029	9083	6584	11956	9328
5435	11932	8122	3290	11895	6317
5436	11385	11234	12232	8403	11804
5437	10301	10980	8247	8964	11594
5438	5250	1624	3028	4818	1432
5439	8117	6667	4990	8797	9938
5440	8229	3635	6451	8677	4005
5441	8790	2165	10992	2260	1953
5442	7377	5817	3515	9762	8246
5443	737	1539	153	3757	998
5444	4677	1333	2100	2462	1267
5445	4409	1938	2406	3858	1162
5446	7768	9784	8106	8948	11348
5447	5891	7616	12155	6832	11145
5448	6111	5286	3108	1155	5828
5449	8077	3741	11781	6419	4743
5450	5246	2253	5652	3332	2591
5451	4346	1522	11788	3359	1106
5452	7685	3821	4174	4205	4281
5453	2208	2505	5218	1684	2709
5454	3498	7179	3204	5219	8876
5455	10405	5439	8030	9885	6311
5456	6250	6831	816	9208	9407
5457	4834	3857	2846	2822	4758
5458	7191	6114	922	7110	5858
5459	5003	12518	12695	5331	12932
5460	7929	11280	12243	7473	12451
5461	9382	6569	8921	9580	7640
5462	2153	3221	1389	5054	3085
5463	1520	1204	370	3816	772
5464	1430	1919	52	4849	1525
5465	12052	11887	12426	10248	10900
5466	6620	12856	10798	8389	11942
5467	3713	8513	8916	5297	12898
5468	9098	6248	11399	7291	7032
5469	4504	9969	5832	5392	12586
5470	7341	3554	5149	7887	2861
5471	5963	12070	9316	7486	12545
5472	4800	6839	6588	7925	10433
5473	3678	1782	800	931	1626
5474	5195	1912	8383	1671	1248
5475	4232	2206	1157	4550	1382
5476	6316	3564	8080	4248	8025
5477	6485	3652	4783	3804	4212
5478	7496	13520	13507	7483	12544
5479	1296	1924	26	3596	2721
5480	1556	3026	3396	459	2843
5481	9842	4460	10257	8571	6496
5482	10691	12560	9974	9954	11061
5483	6261	9081	9461	8317	11859
5484	7365	5699	3035	5251	8910
5485	9058	11304	9195	8303	11383
5486	9308	12780	12832	8784	11220
5487	4754	2262	1405	2829	2513
5488	7351	2501	7543	8499	1820
5489	9452	5672	4196	6754	8656
5490	1368	1106	1382	1031	623
5491	5018	11734	12375	8427	11831
5492	8326	13025	12998	8922	11676
5493	4048	12081	10570	5714	12818
5494	4060	12630	10723	5486	13245
5495	1498	1836	2018	1678	1853
5496	6950	11398	3225	8413	11855
5497	5127	6377	12850	4934	8764
5498	11155	4506	9163	8817	5338
5499	6154	3370	5888	7307	2932
5500	3113	12102	11453	5723	12827
5501	2743	2745	1746	4296	2627
5502	5675	7109	7408	7124	6755
5503	5753	4349	6024	1693	5711
5504	8386	6759	6159	8046	9695
5505	5299	12170	8375	5736	12845
5506	3895	1729	1826	1995	1135
5507	6866	9858	8988	8359	11628
5508	5812	4624	12851	4087	5392
5509	2171	1502	3430	922	1555
5510	6746	2144	5773	4529	1739
5511	8317	2536	12743	4916	2666
5512	9823	10869	6726	9985	10958
5513	4324	1783	849	4973	1848
5514	10049	7553	11080	7743	10570
5515	11765	11033	8249	11159	9946
5516	3627	4708	903	6670	4307
5517	6798	4279	4393	7068	3773
5518	6570	12218	8379	7630	12358
5519	4283	2436	4172	4569	2134
5520	4574	12487	9373	4252	12984
5521	5862	2495	4345	4350	3290
5522	3714	12453	5933	5814	13092
5523	7833	4464	8607	6965	2457
5524	11886	11904	12432	8552	11170
5525	11552	6066	12181	9075	7942
5526	7832	6366	12774	7752	8102
5527	5687	10593	10246	5454	12631
5528	9559	7301	12038	7741	10559
5529	9972	7505	11065	9277	9201
5530	4433	12840	11726	7433	12440
5531	9856	8737	4264	9946	11033
5532	8028	2424	10090	6317	3763
5533	6878	3126	7171	2949	3056
5534	8347	4948	5037	7996	5071
5535	5751	4312	6382	2296	7635
5536	11422	7378	12068	8122	9588
5537	5883	7641	7864	4651	11665
5538	6940	3132	4448	7670	3311
5539	10472	8401	11894	8541	10396
5540	5908	7846	11236	5057	9234
5541	6625	3770	938	8764	5589
5542	2685	3398	5225	4265	4688
5543	5270	2170	3605	4852	1590
5544	4591	1627	6195	2023	1331
5545	6043	12876	12891	7416	12359
5546	5550	8023	9305	4813	11229
5547	11245	4403	9549	7859	3876
5548	2758	2546	705	7005	1864
5549	5525	3040	1651	5015	5493
5550	6146	9180	5771	5339	13023
5551	6859	2011	4921	4220	2320
5552	6440	3850	3798	6735	5246
5553	5232	3633	5502	1884	4481
5554	11623	8006	11397	10691	7386
5555	5881	2813	6497	3550	3919
5556	3575	6910	6366	5252	6666
5557	5613	6354	9987	2288	9777
5558	4960	2133	5742	4162	1792
5559	9377	2824	9742	7271	2707
5560	6595	3232	4058	8847	2312
5561	4558	2716	3242	4143	3245
5562	2075	2159	4636	1933	1704
5563	10433	11061	12193	8974	11325
5564	6973	2137	4841	1711	2061
5565	8463	5424	4820	10170	3811
5566	4498	12319	11535	5777	12881
5567	4796	2269	6732	1630	2377
5568	5477	3323	6026	3835	3328
5569	6310	3553	5018	7842	2854
5570	6150	7368	4659	6676	11226
5571	12437	8092	11494	10341	6058
5572	4308	2158	3434	3146	1734
5573	5166	2296	1336	1210	2573
5574	7973	2506	8700	5113	2114
5575	5535	13125	13075	3601	13198
5576	8357	10942	7228	9409	11425
5577	7712	4386	5329	6297	4883
5578	9237	3034	7673	8815	2960
5579	6413	7371	11021	4429	11776
5580	2689	2474	2700	4599	1712
5581	5362	3764	3620	7877	2257
5582	6744	2574	6572	1714	3373
5583	4627	2499	3155	5184	2722
5584	4740	8203	8870	4906	11090
5585	10949	6267	10566	9216	8939
5586	9500	2682	12790	6313	2187
5587	8380	11501	10408	7418	12428
5588	1369	1444	963	1786	917
5589	8867	12173	9904	7635	12369
5590	4759	2156	811	5272	1606
5591	7994	3813	3351	9626	2542
5592	8410	10570	8190	7296	12286
5593	4807	2611	1729	1993	3286
5594	5035	11678	12358	5632	12751
5595	8021	2256	10220	4931	3097
5596	11559	11752	12380	7533	12204
5597	5113	5614	1108	8716	3397
5598	5723	6051	9146	6740	9532
5599	9182	6593	3786	9866	5994
5600	3449	8952	8442	5333	12617
5601	8295	2803	7829	9132	2327
5602	6191	6879	7095	4847	10326
5603	5296	4758	2604	5018	3444
5604	5859	3110	819	8106	3816
5605	1645	2754	1318	2361	1931
5606	7355	9821	6642	8949	11188
5607	8093	6822	5593	9294	6087
5608	7126	1774	2674	4186	1401
5609	8277	11845	9280	7437	12239
5610	5538	2300	673	4658	1783
5611	11108	9176	5770	8831	11550
5612	4477	11758	12383	7574	12253
5613	8345	9048	6164	7348	12350
5614	9409	10529	7490	7427	12108
5615	6853	5767	2984	5223	2533
5616	9607	11817	6530	11037	10418
5617	7791	6214	12395	1585	6474
5618	4650	1656	1183	6344	1826
5619	4652	5985	3608	3319	10063
5620	5626	3811	5950	2971	5483
5621	10848	8363	11854	9338	8551
5622	5759	12987	11779	8476	11958
5623	8455	4528	5379	8013	5758
5624	6007	2746	1839	4721	3089
5625	9285	8975	6816	8923	11687
5626	5750	1868	2122	4269	1363
5627	4188	7363	6051	2472	6930
5628	7301	11987	9302	9702	11030
5629	8805	10569	9089	9707	11176
5630	6610	5280	8851	4333	7483
5631	8018	11836	7962	7543	12212
5632	1354	1580	134	3058	1259
5633	7314	4709	5245	6680	4111
