rank_emul	rank_star	rank_outdeg	rank_tweet
11551	11942	7092	6866
11552	12866	13285	13228
11553	9106	7417	3451
11554	10392	11425	7928
11555	12715	13000	8899
11556	13376	12965	12947
11557	10219	12947	11764
11558	9845	13144	13086
11559	9172	10357	9566
11560	11686	9654	5454
11561	11347	9991	7430
11562	6694	7067	2924
11563	8939	7321	5653
11564	11557	11233	6302
11565	5131	2669	9308
11566	10158	11128	7552
11567	12090	12136	8370
11568	10897	11145	9169
11569	10073	12609	9980
11570	11356	10250	5493
11571	12661	10476	7482
11572	9280	10905	7858
11573	12299	9207	4731
11574	13114	11197	10348
11575	12689	10400	9060
11576	11558	10634	10254
11577	9688	7462	4449
11578	9334	6475	969
11579	13237	11497	8731
11580	10637	8883	4837
11581	10222	9395	5279
11582	10939	8676	5575
11583	7315	6653	1461
11584	10797	8655	2324
11585	12109	9816	6213
11586	10883	5410	2130
11587	5878	7130	2541
11588	13250	11177	10344
11589	11072	12515	12694
11590	12350	11323	5375
11591	8201	7414	3049
11592	12758	6640	5118
11593	11002	10972	3385
11594	7995	5766	2026
11595	11146	5895	6429
11596	9303	12258	12565
11597	13093	12435	12660
11598	12247	8566	6143
11599	6880	6490	477
11600	8626	5759	1996
11601	12027	5569	10917
11602	6051	4512	5370
11603	2252	6755	2608
11604	12520	11915	8342
11605	7889	6816	3720
11606	13138	13500	13484
11607	9687	8697	2177
11608	11970	9114	524
11609	11221	10737	7208
11610	13382	8576	11975
11611	10159	7183	6879
11612	8172	3565	1605
11613	12893	7942	8766
11614	13375	12935	12928
11615	13206	10686	7826
11616	9509	6666	7074
11617	9218	8783	5743
11618	5456	7498	5876
11619	12622	12006	10547
11620	9315	10531	4339
11621	13049	7735	10338
11622	10334	8600	715
11623	13070	11046	6744
11624	10921	7507	6467
11625	12688	10913	9144
11626	12362	11270	7260
11627	8660	5435	840
11628	6368	5405	3006
11629	11851	6601	3550
11630	10661	7295	5185
11631	12926	11743	10471
11632	9078	9262	4733
11633	9105	8877	5953
11634	10459	8294	5935
11635	9332	10320	8577
11636	12577	11998	9871
11637	7849	10101	5186
11638	10844	9377	8956
11639	10798	9976	8532
11640	11276	8609	2961
11641	5965	11693	9803
11642	10227	7256	3047
11643	13062	11288	9193
11644	10323	9874	3378
11645	11547	11886	8785
11646	9646	4815	3415
11647	6525	6064	3386
11648	6678	6944	1274
11649	11947	9661	6394
11650	11926	10488	5508
11651	11822	10387	9055
11652	12017	8694	1828
11653	8884	7038	4401
11654	4081	12676	9994
11655	13297	11436	12285
11656	3454	12901	11746
11657	13301	9546	8088
11658	5591	9142	6823
11659	2727	5453	1590
11660	9168	6404	3618
11661	13084	8248	10761
11662	9211	8913	249
11663	9351	9136	5012
11664	13167	10716	10272
11665	10473	7029	2089
11666	10374	11193	6750
11667	10048	7966	7964
11668	13401	9880	8991
11669	10228	9184	6826
11670	8254	4868	541
11671	12067	11012	9662
11672	13003	9070	10104
11673	11815	10505	4144
11674	10947	9031	10920
11675	13299	12764	10766
11676	9477	10711	9609
11677	5855	6658	344
11678	11956	11065	9674
11679	8680	5635	6594
11680	10918	6407	10837
11681	13383	6705	4716
11682	8374	10375	9052
11683	11990	7704	3057
11684	11425	9767	6017
11685	8460	7355	9031
11686	9809	11625	8316
11687	10574	12343	9350
11688	13400	10848	9634
11689	10963	12755	9404
11690	13447	8303	12932
11691	12965	8986	7080
11692	7021	13076	13039
11693	8817	13087	11817
11694	8711	12892	7060
11695	12296	6773	9458
11696	11732	6683	1394
11697	11462	8635	4167
11698	6106	5083	5522
11699	13548	12321	12599
11700	11028	7287	5326
11701	7054	6752	2107
11702	9810	6660	3016
11703	7777	8785	5581
11704	12839	8976	6817
11705	9836	13145	8908
11706	12515	13262	11881
11707	12451	8849	7350
11708	9714	12649	8008
11709	6456	3855	2364
11710	12791	10637	10255
11711	10361	8360	10065
11712	7189	9052	1358
11713	11495	9172	5427
11714	6871	7176	3595
11715	11679	10667	9600
11716	7280	6571	4485
11717	13393	13204	13140
11718	12606	10070	9532
11719	10457	10991	5214
11720	9236	6403	7333
11721	10894	11222	8271
11722	13025	10511	8601
11723	5044	6467	2717
11724	7872	7795	251
11725	12198	13531	13523
11726	9951	7422	9056
11727	10541	7243	8996
11728	11713	8732	3787
11729	6659	8536	972
11730	9180	5808	3837
11731	12215	7559	7836
11732	9318	9256	2914
11733	9968	7985	9843
11734	12471	8526	1857
11735	11246	13490	13471
11736	12400	13518	13505
11737	10707	5716	5995
11738	7858	11449	7931
11739	6776	4511	6748
11740	13314	8819	8436
11741	7009	6326	4810
11742	9557	7257	3518
11743	12153	6869	3726
11744	10257	10429	5671
11745	12493	10197	11016
11746	9824	10899	8232
11747	12746	8908	7691
11748	11454	12149	11473
11749	11723	6776	3563
11750	7207	8344	5570
11751	12414	11279	10367
11752	8798	5113	6491
11753	7183	10308	7469
11754	13536	12213	12544
11755	11824	7843	10404
11756	12449	10812	5692
11757	7029	9672	4750
11758	12817	7859	9769
11759	12919	8483	8024
11760	4962	6493	7
11761	9151	9889	8522
11762	5657	7186	6411
11763	12099	10093	4915
11764	4078	13428	13405
11765	12995	13219	11869
11766	12980	10411	5504
11767	13088	10763	9620
11768	6935	5515	8437
11769	10391	4822	5765
11770	10117	7639	8643
11771	11374	7013	8482
11772	13109	8796	3170
11773	13022	13162	13103
11774	9677	5606	2613
11775	11515	7923	8762
11776	6845	5753	2925
11777	11209	9519	1920
11778	6827	6824	3490
11779	10697	9584	3913
11780	12530	9111	2478
11781	13216	11828	11358
11782	10584	8256	3953
11783	13534	13312	13264
11784	8427	5827	6880
11785	9283	10891	8230
11786	9667	4145	1491
11787	5236	7077	6630
11788	6190	10051	5054
11789	9657	7599	6279
11790	12465	11525	9225
11791	13141	8724	5738
11792	7618	7211	8992
11793	12315	8821	2835
11794	13512	13528	13518
11795	11490	7266	5647
11796	12399	12730	12796
11797	6639	10347	3526
11798	13366	13316	11903
11799	10492	12159	7984
11800	9701	6760	4721
11801	13320	13302	13252
11802	11202	11241	9709
11803	10796	8968	7352
11804	13283	10653	11068
11805	12830	9935	4905
11806	13387	12815	12854
11807	12000	12667	11649
11808	9558	9590	4100
11809	9350	8684	3297
11810	8499	7425	9059
11811	12521	8595	912
11812	13495	10474	5674
11813	9553	10379	2645
11814	9166	5506	106
11815	12928	9751	5814
11816	12747	10723	7514
11817	7984	5061	2206
11818	8383	8574	9446
11819	12262	9200	7369
11820	10271	5703	7389
11821	12631	9561	6384
11822	13334	10560	8189
11823	12378	9019	7697
11824	11135	9689	2587
11825	12026	11729	9812
11826	8361	6597	2720
11827	11625	9869	5825
11828	13274	11445	9751
11829	11251	12896	12903
11830	13218	11826	10491
11831	13467	8713	10091
11832	13166	10001	9001
11833	11088	7281	10173
11834	10277	6775	3795
11835	13187	10854	9135
11836	13252	13230	10868
11837	11924	10438	5863
11838	8564	6996	1776
11839	8969	9437	1334
11840	12796	12598	10716
11841	10136	7396	4925
11842	7267	10620	5679
11843	7876	6709	1698
11844	6397	4690	1903
11845	12069	10933	7224
11846	10816	6686	7687
11847	7920	9337	3191
11848	8869	7121	2927
11849	11179	8824	4988
11850	13540	11153	12213
11851	9815	9123	5011
11852	12532	11984	11409
11853	9446	8618	2664
11854	12422	11021	9154
11855	8177	9714	4533
11856	13483	13126	11835
11857	6677	11251	9185
11858	13470	10974	12175
11859	6291	10105	5187
11860	12057	8459	3002
11861	9288	11850	1042
11862	9207	11974	7624
11863	11646	10887	11110
11864	11946	9904	6889
11865	9442	10727	5686
11866	10703	10222	6238
11867	12663	11215	8269
11868	6596	3243	1372
11869	11467	11106	4243
11870	11714	6911	10114
11871	12496	10492	7808
11872	12806	11790	8330
11873	5028	13095	13056
11874	12386	6468	8424
11875	12638	12626	11630
11876	10735	6396	5239
11877	6415	6823	1119
11878	9645	11744	9259
11879	13059	8378	13168
11880	9789	6876	3893
11881	9460	7005	2743
11882	10484	9147	6591
11883	13408	12023	10550
11884	4553	4826	798
11885	12479	10590	6262
11886	10838	9330	2855
11887	12526	10253	6914
11888	12546	6853	8456
11889	11409	8475	191
11890	13522	11204	11176
11891	7074	8020	4052
11892	8729	13400	13364
11893	10968	5950	5860
11894	6486	7037	5448
11895	12035	9861	8116
11896	12875	13449	13426
11897	11856	11727	11316
11898	6142	5525	2568
11899	10350	7470	10241
11900	8658	4926	4004
11901	7625	6246	7302
11902	10725	12422	7320
11903	12137	11001	6739
11904	12794	13349	13299
11905	11930	9595	10952
11906	12320	13049	13016
11907	13244	11278	8701
11908	898	7155	3331
11909	9695	9563	2860
11910	11055	9243	4385
11911	5671	13151	13091
11912	10979	6620	6345
11913	11042	6548	4821
11914	13324	12913	10029
11915	8608	6857	358
11916	5846	5972	5069
11917	13437	11952	12449
11918	10340	8437	11940
11919	10880	8709	1496
11920	4021	4856	3735
11921	8617	13158	8019
11922	12145	12194	6782
11923	9228	12430	8852
11924	12857	10233	6438
11925	13258	8196	12729
11926	10685	10979	4043
11927	6775	5368	626
11928	9710	13098	11819
11929	10687	7629	3766
11930	13270	10062	9530
11931	11800	12244	9913
11932	5708	6478	776
11933	12924	11314	7910
11934	11249	11358	10380
11935	10825	6089	6994
11936	9656	13066	13029
11937	5320	5282	4355
11938	12205	8978	5757
11939	11201	8970	5756
11940	6727	8675	1338
11941	12029	8716	2427
11942	8825	6835	6358
11943	11142	7739	6298
11944	7846	11077	5704
11945	13269	9102	5966
11946	8726	7043	3823
11947	12038	6901	10112
11948	9761	6543	1114
11949	8553	7185	8112
11950	5601	6761	5422
11951	8945	6652	1500
11952	10618	7253	4121
11953	6886	6891	2620
11954	13156	10614	12112
11955	8233	6487	3062
11956	9888	9386	3990
11957	9376	6849	3565
11958	9429	9523	5619
11959	8148	6273	6537
11960	7730	6053	2276
11961	10045	12713	10754
11962	8280	10978	2944
11963	11525	10843	6972
11964	9903	12273	8839
11965	10388	7083	4886
11966	7914	8649	1307
11967	8966	7143	4895
11968	6990	9227	5432
11969	7597	5537	2473
11970	8024	6875	6361
11971	10751	9490	3819
11972	8149	6370	5568
11973	11889	10487	6456
11974	7067	12599	8868
11975	7831	12498	10688
11976	12167	11169	8684
11977	9339	9071	1221
11978	11345	11190	8688
11979	9692	11344	8285
11980	11428	10191	7457
11981	5802	10030	4764
11982	12440	11485	7016
11983	7505	6321	5104
11984	8906	10427	9064
11985	12240	7204	6881
11986	13126	9051	6582
11987	4430	12305	9346
11988	12609	10389	3860
11989	12053	12495	7641
11990	10656	7652	5895
11991	11694	11654	12353
11992	13352	11491	9218
11993	12587	10738	7209
11994	10103	7754	5089
11995	10528	7399	2709
11996	11969	12540	10702
11997	9059	7203	6219
11998	13104	8464	6793
11999	12382	8869	6807
12000	8622	9150	613
12001	10658	9209	3807
12002	5603	5207	4160
12003	12968	6798	4846
12004	8668	11599	5559
12005	13465	9954	3213
12006	7950	7131	3330
12007	10577	9944	4223
12008	2180	13233	10073
12009	10565	11410	6761
12010	7774	7273	5480
12011	10352	8981	2972
12012	11401	6779	721
12013	9010	5623	2849
12014	13551	11198	12224
12015	6270	7045	6855
12016	6405	13350	8021
12017	11436	10373	11036
12018	12536	7196	4541
12019	9412	6348	10719
12020	10855	6890	4857
12021	7295	4663	11962
12022	11519	10562	7497
12023	12566	10196	7458
12024	13309	11574	10425
12025	13248	13217	11868
12026	5054	4735	430
12027	12735	10735	7207
12028	7943	9129	2017
12029	10156	13002	10828
12030	12562	10765	8219
12031	13246	8549	2718
12032	8776	9379	5985
12033	11113	9225	5601
12034	10643	8839	5413
12035	11520	12279	9342
12036	12055	13068	10056
12037	6359	6915	1659
12038	11407	6643	5254
12039	11484	10878	9141
12040	7924	9844	5821
12041	12697	12385	10649
12042	10229	11688	10453
12043	8143	13273	11886
12044	8405	8766	540
12045	9539	8702	1481
12046	13050	10578	4450
12047	9358	9609	7130
12048	11500	9032	9459
12049	8108	10838	1928
12050	11695	6231	11382
12051	9887	4420	11030
12052	10836	8651	2890
12053	11066	9893	9513
12054	13119	10022	6228
12055	13064	12666	11648
12056	12132	6645	881
12057	12840	11110	10326
12058	13160	12621	7057
12059	11510	9088	5761
12060	6520	11745	9816
12061	11756	11806	9830
12062	5951	13122	6557
12063	8377	8797	2834
12064	12718	12371	12629
12065	6852	6524	896
12066	8955	8705	5576
12067	12979	11283	12245
12068	9316	9642	5293
12069	6039	4942	2374
12070	11663	10154	6431
12071	9549	10173	5336
12072	12901	8840	3405
12073	9423	8265	10777
12074	13100	8175	11590
12075	10189	6607	1457
12076	9406	9233	5141
12077	8273	10110	10184
12078	10181	12154	11475
12079	11337	10228	6912
12080	10122	11663	9796
12081	12318	9711	8971
12082	11775	7699	7243
12083	10004	5894	10181
12084	3633	12793	7655
12085	11670	9303	3813
12086	12226	4902	630
12087	12383	11809	9274
12088	12181	9306	3660
12089	9805	8642	5109
12090	8199	5374	445
12091	9735	13468	13448
12092	11739	10648	6705
12093	11874	11701	8756
12094	6597	6889	1951
12095	10662	5867	7432
12096	12474	9139	5970
12097	12843	9208	3731
12098	11672	11378	7575
12099	10589	5452	1140
12100	8536	6991	2857
12101	11981	8817	4069
12102	11911	13248	9435
12103	8993	10982	3868
12104	11699	9924	1852
12105	13429	13129	13078
12106	8000	7178	4115
12107	13359	8458	13550
12108	12876	9316	5780
12109	11707	7258	3444
12110	9197	6091	4045
12111	7550	9834	6215
12112	12801	8556	3879
12113	12815	9097	3799
12114	10764	10368	6249
12115	7454	11123	8259
12116	12173	9680	6012
12117	13094	9298	8950
12118	12266	8669	5574
12119	13535	13251	13192
12120	12100	9981	4650
12121	13261	10664	9100
12122	11485	10344	4442
12123	11518	9149	6359
12124	12782	10360	12080
12125	13515	13512	13498
12126	10758	10067	9010
12127	12808	10875	7214
12128	13482	11383	10388
12129	10061	9283	2853
12130	12395	9658	8498
12131	12570	8789	1906
12132	10252	7145	3923
12133	10494	5600	2784
12134	12369	10333	7472
12135	1896	2107	11429
12136	12868	9675	6396
12137	12818	8042	11438
12138	9961	11681	7030
12139	9631	11818	3875
12140	9485	9080	3642
12141	9464	6987	3090
12142	9731	7205	7150
12143	13036	10372	11035
12144	11802	12205	3001
12145	13000	11039	3536
12146	10747	7190	10155
12147	9199	8290	10803
12148	11458	6950	8471
12149	12433	10955	5536
12150	11731	9148	3311
12151	11953	11122	9164
12152	11681	10629	10253
12153	12646	12266	9918
12154	13174	9173	5597
12155	12593	5562	5261
12156	8868	7058	2631
12157	12809	12657	12758
12158	11342	11405	8289
12159	11779	12603	11621
12160	11391	9016	4605
12161	10546	9589	3914
12162	11383	12792	8886
12163	7694	9854	4116
12164	13293	10703	10270
12165	8985	7964	1535
12166	12885	11104	10323
12167	12745	11810	10487
12168	8590	5657	3496
12169	10914	10213	9034
12170	9387	5931	8159
12171	9342	8731	4368
12172	7058	8721	7680
12173	8845	6734	3975
12174	10801	12625	8872
12175	10014	8308	10038
12176	5478	7869	7939
12177	13134	12867	12885
12178	4019	8597	117
12179	11482	10804	12143
12180	11719	9785	5298
12181	8094	6500	876
12182	11957	5260	12574
12183	12031	8539	3957
12184	7161	10420	6933
12185	9610	10241	5845
12186	11524	11217	6512
12187	13403	9612	2343
12188	5002	13534	13528
12189	12653	10547	9086
12190	9413	8899	2014
12191	11593	11435	7583
12192	11676	6254	9864
12193	13108	12314	9931
12194	9733	7814	4683
12195	11402	10152	11011
12196	13273	9502	9487
12197	12849	9559	7726
12198	12729	11885	11376
12199	11602	6682	5748
12200	3377	12255	12562
12201	11041	10164	7175
12202	8921	13286	13229
12203	13525	13083	13046
12204	10418	11302	5911
12205	10197	8098	7634
12206	8928	9688	3370
12207	11715	10172	5335
12208	9864	9471	2690
12209	9435	6741	2106
12210	10489	8923	3120
12211	10859	11082	6501
12212	9231	9478	8079
12213	10355	11581	7943
12214	10875	9757	8508
12215	7429	8943	2840
12216	11424	10809	4151
12217	11102	11874	11374
12218	9899	8221	8877
12219	8752	7337	7773
12220	11649	6596	1938
12221	11466	11564	8738
12222	11410	6504	4592
12223	10130	9204	2577
12224	12180	7411	7797
12225	10576	9037	2224
12226	13323	6026	12144
12227	12275	11808	11350
12228	8750	10397	6450
12229	13056	13058	10839
12230	13095	10940	8644
12231	12211	7110	8096
12232	12543	11710	10460
12233	11641	13092	13053
12234	12932	10314	8576
12235	10498	8291	10804
12236	4747	12440	2168
12237	8569	6746	2190
12238	11727	6090	8678
12239	7886	6710	4995
12240	11621	10576	6076
12241	4809	8494	32
12242	9294	10928	7861
12243	12575	8673	7345
12244	12455	8292	8892
12245	12733	9575	12006
12246	10423	11196	6300
12247	12880	9107	121
12248	12523	9382	7112
12249	9760	9700	1779
12250	8470	7836	3538
12251	10756	12089	6538
12252	9847	9195	6362
12253	12114	9335	7104
12254	9381	9009	1745
12255	13532	12113	12506
12256	12559	9224	6364
12257	12804	11768	12388
12258	7214	6970	2979
12259	12679	9706	4893
12260	13388	9756	2635
12261	7885	9895	2747
12262	12429	10471	10229
12263	12172	8661	8032
12264	6533	9117	8058
12265	11766	9822	2699
12266	11720	7305	12040
12267	11529	6625	193
12268	13330	11528	12313
12269	7648	9608	1619
12270	12417	9828	6878
12271	12495	12082	9890
12272	11823	12310	7994
12273	7195	9015	8047
12274	8429	9363	5785
12275	10307	10962	5701
12276	9599	12587	9977
12277	11821	11889	5561
12278	10677	7128	7138
12279	12230	10350	8163
12280	10773	8082	7311
12281	11726	9294	6179
12282	11656	9527	6190
12283	6962	6951	5274
12284	12894	8603	6339
12285	13113	12574	11613
12286	12931	10335	8160
12287	13364	12777	12830
12288	10493	9429	5990
12289	11796	10230	6437
12290	10869	8659	1033
12291	12277	7924	12376
12292	8746	8564	5244
12293	10566	11995	11414
12294	11603	13078	8018
12295	13179	10966	8243
12296	8540	11256	6753
12297	11580	7686	6106
12298	13080	11913	8793
12299	13098	11294	10371
12300	11103	9845	5303
12301	13307	13476	13456
12302	11138	6918	5777
12303	5952	10598	5514
12304	10743	6730	4718
12305	13228	11909	4249
12306	12269	12957	11772
12307	9481	8741	3886
12308	13395	9987	8534
12309	12222	11191	11175
12310	9257	8616	4822
12311	11929	11031	8248
12312	12576	11650	11287
12313	5238	7448	2758
12314	12363	10754	11087
12315	8452	13441	13414
12316	8519	7020	3500
12317	13158	12001	7626
12318	9678	6941	1618
12319	7510	7354	8148
12320	5635	2527	9306
12321	8102	12345	6785
12322	11464	8979	5758
12323	12867	9792	8108
12324	11394	7815	9203
12325	9226	7108	4006
12326	10767	10413	6688
12327	6709	6919	2684
12328	12956	10473	6935
12329	13531	13032	10050
12330	11086	9364	3905
12331	11737	9621	5156
12332	6290	7198	3334
12333	10135	9730	3834
12334	12282	8933	2729
12335	12447	8700	2068
12336	13335	9825	4218
12337	13280	12455	12667
12338	12150	11221	7563
12339	11494	11303	8283
12340	12524	11670	8753
12341	11351	8606	1791
12342	12918	8829	5256
12343	11111	11927	10521
12344	10752	9407	3365
12345	8909	6530	5243
12346	11078	8570	3881
12347	10477	9973	2547
12348	10456	8799	1311
12349	12231	12423	6788
12350	11861	8488	1054
12351	4047	12427	10665
12352	11954	6481	9443
12353	9881	12983	10823
12354	12672	8886	2254
12355	11923	6673	5745
12356	13135	12372	12630
12357	11258	7375	9040
12358	10491	12786	7330
12359	13449	12452	10673
12360	8810	9780	4535
12361	13245	8365	13115
12362	12616	8996	1772
12363	9090	10284	9559
12364	9451	7749	8267
12365	10680	7342	4435
12366	10686	11708	9805
12367	13438	9701	10963
12368	13296	12824	12858
12369	8681	6019	5360
12370	13415	12593	12726
12371	5906	6899	1380
12372	13430	9694	8501
12373	9948	5973	10239
12374	11554	9678	1473
12375	10799	13097	4973
12376	9141	5142	10360
12377	13112	12050	11435
12378	7010	12471	9950
12379	8983	8966	1330
12380	8193	6930	1181
12381	9679	7912	4582
12382	10151	10046	3750
12383	12488	7864	10418
12384	12050	12227	8836
12385	7676	11959	11403
12386	12294	12128	9899
12387	9726	7741	8265
12388	12550	12846	8013
12389	9201	6881	1701
12390	10527	10834	4344
12391	12994	13487	11963
12392	6619	11787	7293
12393	12786	8980	1597
12394	5516	2668	8349
12395	12337	11376	7574
12396	10754	6708	1090
12397	9880	13244	10871
12398	7011	11085	9680
12399	11333	10140	4323
12400	12978	12804	10015
12401	12290	9829	5465
12402	12954	9999	9000
12403	10132	11117	6747
12404	12595	12522	12702
12405	6706	9405	6608
12406	7719	6621	4828
12407	11877	9190	3129
12408	3922	7161	2928
12409	6868	8535	1714
12410	12187	10135	12051
12411	9367	11054	4242
12412	11472	12400	12645
12413	11902	6480	3003
12414	4593	8496	1137
12415	9633	11783	9268
